app_id,job_id,user_id,applied_at,ai_int_start,ai_int_finish,recruiter_view,resp_time_hrs,sla_status,final_status
A-129494,J-1057,U-79494,2025-01-31 00:05:00,2025-01-31 00:31:00,2025-01-31 00:48:00,2025-01-31 07:09:36,6.36,Breached,Rejected
A-129495,J-1005,U-79495,2025-03-13 18:40:00,,,,,,Dropped During AI Interview
A-129496,J-1124,U-79496,2025-01-24 19:25:00,2025-01-24 19:44:00,2025-01-24 19:59:00,2025-01-25 01:25:24,5.44,Breached,Hired
A-129497,J-1004,U-79497,2025-02-26 00:07:00,2025-02-26 00:19:00,2025-02-26 00:39:00,2025-02-26 06:40:12,6.02,Breached,Rejected
A-129498,J-1128,U-79498,2025-02-27 11:01:00,,,,,,Dropped During AI Interview
A-129499,J-1055,U-79499,2025-03-16 18:25:00,2025-03-16 18:45:00,2025-03-16 19:04:00,2025-03-17 05:00:24,9.94,Breached,Rejected
A-129500,J-1131,U-79500,2025-03-20 11:24:00,2025-03-20 11:30:00,2025-03-20 11:49:00,2025-03-20 20:37:36,8.81,Breached,Lost to Competitor
A-129501,J-1018,U-79501,2025-01-13 06:22:00,,,,,,Dropped During AI Interview
A-129502,J-1020,U-79502,2025-03-03 22:11:00,2025-03-03 22:38:00,2025-03-03 22:56:00,2025-03-04 07:26:00,8.5,Breached,Rejected
A-129503,J-1043,U-79503,2025-03-12 05:09:00,2025-03-12 05:23:00,2025-03-12 05:41:00,2025-03-12 08:06:12,2.42,Met,Rejected
A-129504,J-1034,U-79504,2025-03-09 01:30:00,2025-03-09 01:49:00,2025-03-09 02:07:00,2025-03-09 10:35:48,8.48,Breached,Rejected
A-129505,J-1040,U-79505,2025-03-01 12:37:00,2025-03-01 12:59:00,2025-03-01 13:18:00,2025-03-01 18:44:24,5.44,Met,Rejected
A-129506,J-1149,U-79506,2025-01-18 22:20:00,2025-01-18 22:37:00,2025-01-18 22:54:00,2025-01-19 02:44:24,3.84,Breached,Rejected
A-129507,J-1141,U-79507,2025-03-22 20:14:00,2025-03-22 20:22:00,2025-03-22 20:39:00,2025-03-23 05:58:12,9.32,Breached,Rejected
A-129508,J-1107,U-79508,2025-01-26 11:17:00,2025-01-26 11:36:00,2025-01-26 11:55:00,2025-01-26 16:46:36,4.86,Met,Rejected
A-129509,J-1073,U-79509,2025-01-25 17:39:00,2025-01-25 17:58:00,2025-01-25 18:13:00,2025-01-25 23:37:36,5.41,Breached,Rejected
A-129510,J-1011,U-79510,2025-01-03 22:31:00,2025-01-03 22:54:00,2025-01-03 23:14:00,2025-01-04 08:30:12,9.27,Breached,Rejected
A-129511,J-1104,U-79511,2025-01-22 07:27:00,2025-01-22 07:32:00,2025-01-22 07:49:00,2025-01-22 13:39:24,5.84,Met,Rejected
A-129512,J-1067,U-79512,2025-02-25 04:26:00,,,,,,Dropped During AI Interview
A-129513,J-1064,U-79513,2025-01-22 23:42:00,2025-01-22 23:53:00,2025-01-23 00:08:00,2025-01-23 08:33:12,8.42,Breached,Lost to Competitor
A-129514,J-1029,U-79514,2025-02-02 14:54:00,2025-02-02 15:03:00,2025-02-02 15:22:00,2025-02-02 17:29:48,2.13,Met,Hired
A-129515,J-1008,U-79515,2025-01-20 10:06:00,2025-01-20 10:11:00,2025-01-20 10:28:00,2025-01-20 15:37:00,5.15,Met,Lost to Competitor
A-129516,J-1133,U-79516,2025-01-23 15:06:00,2025-01-23 15:32:00,2025-01-23 15:52:00,2025-01-24 00:35:12,8.72,Breached,Rejected
A-129517,J-1102,U-79517,2025-01-10 22:30:00,2025-01-10 22:36:00,2025-01-10 22:54:00,2025-01-11 02:33:00,3.65,Met,Hired
A-129518,J-1004,U-79518,2025-02-25 12:10:00,2025-02-25 12:17:00,2025-02-25 12:34:00,2025-02-25 22:16:36,9.71,Breached,Rejected
A-129519,J-1061,U-79519,2025-01-12 05:11:00,2025-01-12 05:16:00,,,,,Dropped During AI Interview
A-129520,J-1089,U-79520,2025-03-14 08:38:00,,,,,,Dropped During AI Interview
A-129521,J-1041,U-79521,2025-02-08 04:07:00,2025-02-08 04:18:00,2025-02-08 04:38:00,2025-02-08 07:50:00,3.2,Breached,Lost to Competitor
A-129522,J-1014,U-79522,2025-01-28 13:44:00,2025-01-28 14:12:00,2025-01-28 14:27:00,2025-01-28 15:48:00,1.35,Met,Hired
A-129523,J-1085,U-79523,2025-03-19 21:00:00,2025-03-19 21:12:00,2025-03-19 21:30:00,2025-03-20 00:47:24,3.29,Breached,Hired
A-129524,J-1031,U-79524,2025-03-03 03:05:00,2025-03-03 03:15:00,2025-03-03 03:34:00,2025-03-03 07:12:24,3.64,Met,Hired
A-129525,J-1125,U-79525,2025-01-21 07:32:00,2025-01-21 07:40:00,2025-01-21 08:00:00,2025-01-21 10:09:36,2.16,Met,Hired
A-129526,J-1034,U-79526,2025-03-15 23:29:00,2025-03-15 23:41:00,2025-03-15 23:59:00,2025-03-16 08:09:12,8.17,Breached,Rejected
A-129527,J-1047,U-79527,2025-02-07 01:08:00,2025-02-07 01:25:00,2025-02-07 01:45:00,2025-02-07 04:23:24,2.64,Met,Hired
A-129528,J-1018,U-79528,2025-02-22 04:16:00,2025-02-22 04:24:00,2025-02-22 04:43:00,2025-02-22 11:27:24,6.74,Breached,Lost to Competitor
A-129529,J-1078,U-79529,2025-02-03 10:48:00,2025-02-03 11:18:00,2025-02-03 11:37:00,2025-02-03 20:37:36,9.01,Breached,Rejected
A-129530,J-1051,U-79530,2025-03-22 11:17:00,2025-03-22 11:36:00,2025-03-22 11:55:00,2025-03-22 21:43:36,9.81,Breached,Rejected
A-129531,J-1018,U-79531,2025-03-17 09:00:00,2025-03-17 09:28:00,2025-03-17 09:44:00,2025-03-17 17:41:36,7.96,Breached,Rejected
A-129532,J-1125,U-79532,2025-03-03 04:12:00,2025-03-03 04:28:00,2025-03-03 04:47:00,2025-03-03 09:27:48,4.68,Breached,Hired
A-129533,J-1016,U-79533,2025-03-20 18:05:00,2025-03-20 18:12:00,2025-03-20 18:32:00,2025-03-20 21:52:24,3.34,Breached,Hired
A-129534,J-1066,U-79534,2025-01-25 06:35:00,2025-01-25 06:58:00,2025-01-25 07:15:00,2025-01-25 10:42:00,3.45,Met,Rejected
A-129535,J-1019,U-79535,2025-02-28 18:48:00,2025-02-28 18:56:00,2025-02-28 19:13:00,2025-02-28 20:47:48,1.58,Met,Hired
A-129536,J-1052,U-79536,2025-01-10 14:00:00,2025-01-10 14:27:00,2025-01-10 14:43:00,2025-01-10 17:57:24,3.24,Met,Hired
A-129537,J-1125,U-79537,2025-01-08 10:31:00,2025-01-08 10:49:00,,,,,Dropped During AI Interview
A-129538,J-1060,U-79538,2025-03-06 16:09:00,2025-03-06 16:17:00,2025-03-06 16:35:00,2025-03-06 20:32:36,3.96,Breached,Rejected
A-129539,J-1137,U-79539,2025-01-05 08:41:00,2025-01-05 09:09:00,2025-01-05 09:25:00,2025-01-05 17:49:00,8.4,Breached,Rejected
A-129540,J-1130,U-79540,2025-03-24 20:41:00,2025-03-24 20:58:00,2025-03-24 21:16:00,2025-03-25 00:08:12,2.87,Met,Hired
A-129541,J-1122,U-79541,2025-01-04 06:43:00,2025-01-04 07:01:00,2025-01-04 07:21:00,2025-01-04 15:11:24,7.84,Met,Rejected
A-129542,J-1122,U-79542,2025-02-27 16:14:00,2025-02-27 16:34:00,2025-02-27 16:54:00,2025-02-28 02:06:36,9.21,Breached,Rejected
A-129543,J-1127,U-79543,2025-02-04 17:55:00,2025-02-04 18:04:00,2025-02-04 18:23:00,2025-02-04 22:56:36,4.56,Met,Hired
A-129544,J-1031,U-79544,2025-03-22 10:23:00,2025-03-22 10:36:00,2025-03-22 10:53:00,2025-03-22 12:41:00,1.8,Met,Hired
A-129545,J-1129,U-79545,2025-03-12 02:22:00,2025-03-12 02:35:00,2025-03-12 02:54:00,2025-03-12 07:34:48,4.68,Breached,Hired
A-129546,J-1012,U-79546,2025-01-14 01:38:00,2025-01-14 02:01:00,2025-01-14 02:17:00,2025-01-14 05:12:12,2.92,Met,Hired
A-129547,J-1064,U-79547,2025-03-17 14:44:00,2025-03-17 14:51:00,2025-03-17 15:06:00,2025-03-17 23:53:24,8.79,Breached,Rejected
A-129548,J-1082,U-79548,2025-03-13 12:20:00,,,,,,Dropped During AI Interview
A-129549,J-1022,U-79549,2025-02-19 22:44:00,2025-02-19 23:13:00,2025-02-19 23:30:00,2025-02-20 07:28:48,7.98,Breached,Rejected
A-129550,J-1138,U-79550,2025-03-16 17:32:00,2025-03-16 18:02:00,2025-03-16 18:22:00,2025-03-16 23:21:24,4.99,Met,Hired
A-129551,J-1110,U-79551,2025-03-02 22:51:00,2025-03-02 23:10:00,2025-03-02 23:25:00,2025-03-03 07:53:48,8.48,Breached,Rejected
A-129552,J-1068,U-79552,2025-01-02 12:21:00,2025-01-02 12:31:00,2025-01-02 12:46:00,2025-01-02 15:08:12,2.37,Met,Hired
A-129553,J-1005,U-79553,2025-03-25 12:59:00,2025-03-25 13:18:00,2025-03-25 13:34:00,2025-03-25 19:26:12,5.87,Breached,Lost to Competitor
A-129554,J-1064,U-79554,2025-03-11 12:13:00,2025-03-11 12:23:00,2025-03-11 12:42:00,2025-03-11 15:47:24,3.09,Breached,Rejected
A-129555,J-1103,U-79555,2025-02-06 11:38:00,2025-02-06 11:46:00,2025-02-06 12:01:00,2025-02-06 12:31:36,0.51,Met,Hired
A-129556,J-1012,U-79556,2025-02-27 19:37:00,2025-02-27 20:00:00,2025-02-27 20:18:00,2025-02-28 05:46:48,9.48,Breached,Rejected
A-129557,J-1063,U-79557,2025-03-05 01:21:00,2025-03-05 01:40:00,2025-03-05 01:57:00,2025-03-05 09:55:12,7.97,Met,Rejected
A-129558,J-1049,U-79558,2025-03-31 08:07:00,2025-03-31 08:31:00,2025-03-31 08:49:00,2025-03-31 10:55:00,2.1,Met,Hired
A-129559,J-1053,U-79559,2025-01-25 16:20:00,2025-01-25 16:25:00,2025-01-25 16:40:00,2025-01-25 22:48:24,6.14,Met,Rejected
A-129560,J-1051,U-79560,2025-01-01 05:24:00,,,,,,Dropped During AI Interview
A-129561,J-1137,U-79561,2025-02-10 22:22:00,2025-02-10 22:35:00,2025-02-10 22:54:00,2025-02-11 02:16:48,3.38,Met,Rejected
A-129562,J-1038,U-79562,2025-01-26 18:37:00,2025-01-26 18:49:00,2025-01-26 19:04:00,2025-01-26 20:54:24,1.84,Met,Hired
A-129563,J-1137,U-79563,2025-03-17 20:39:00,2025-03-17 21:08:00,2025-03-17 21:25:00,2025-03-18 05:18:24,7.89,Breached,Rejected
A-129564,J-1123,U-79564,2025-01-11 05:53:00,2025-01-11 06:03:00,2025-01-11 06:18:00,2025-01-11 11:46:12,5.47,Breached,Lost to Competitor
A-129565,J-1019,U-79565,2025-01-26 09:08:00,2025-01-26 09:28:00,,,,,Dropped During AI Interview
A-129566,J-1002,U-79566,2025-02-15 17:50:00,2025-02-15 18:03:00,2025-02-15 18:20:00,2025-02-15 21:25:24,3.09,Met,Rejected
A-129567,J-1055,U-79567,2025-02-05 16:21:00,2025-02-05 16:50:00,2025-02-05 17:09:00,2025-02-05 23:18:00,6.15,Breached,Rejected
A-129568,J-1018,U-79568,2025-02-06 23:25:00,2025-02-06 23:53:00,2025-02-07 00:10:00,2025-02-07 07:29:48,7.33,Breached,Rejected
A-129569,J-1088,U-79569,2025-02-27 18:13:00,2025-02-27 18:42:00,2025-02-27 18:57:00,2025-02-28 04:00:36,9.06,Breached,Rejected
A-129570,J-1064,U-79570,2025-01-23 14:17:00,2025-01-23 14:31:00,2025-01-23 14:50:00,2025-01-23 18:18:12,3.47,Breached,Hired
A-129571,J-1111,U-79571,2025-02-01 00:56:00,2025-02-01 01:13:00,2025-02-01 01:29:00,2025-02-01 03:06:12,1.62,Met,Lost to Competitor
A-129572,J-1097,U-79572,2025-02-24 09:59:00,2025-02-24 10:18:00,2025-02-24 10:35:00,2025-02-24 14:54:12,4.32,Met,Rejected
A-129573,J-1140,U-79573,2025-02-21 06:21:00,2025-02-21 06:43:00,2025-02-21 06:58:00,2025-02-21 10:42:24,3.74,Met,Rejected
A-129574,J-1022,U-79574,2025-01-20 00:00:00,2025-01-20 00:15:00,2025-01-20 00:33:00,2025-01-20 09:09:00,8.6,Breached,Rejected
A-129575,J-1014,U-79575,2025-02-02 08:38:00,2025-02-02 08:55:00,2025-02-02 09:11:00,2025-02-02 18:51:12,9.67,Breached,Rejected
A-129576,J-1008,U-79576,2025-02-13 18:23:00,2025-02-13 18:29:00,2025-02-13 18:49:00,2025-02-14 02:11:12,7.37,Met,Rejected
A-129577,J-1087,U-79577,2025-01-30 03:27:00,2025-01-30 03:53:00,2025-01-30 04:09:00,2025-01-30 13:11:24,9.04,Breached,Hired
A-129578,J-1084,U-79578,2025-01-11 10:52:00,2025-01-11 10:58:00,2025-01-11 11:18:00,2025-01-11 12:21:00,1.05,Met,Hired
A-129579,J-1100,U-79579,2025-03-10 17:18:00,2025-03-10 17:33:00,2025-03-10 17:50:00,2025-03-10 21:57:48,4.13,Breached,Rejected
A-129580,J-1015,U-79580,2025-01-03 12:49:00,2025-01-03 13:08:00,2025-01-03 13:26:00,2025-01-03 19:56:36,6.51,Breached,Rejected
A-129581,J-1004,U-79581,2025-03-17 21:06:00,2025-03-17 21:14:00,2025-03-17 21:30:00,2025-03-18 06:24:00,8.9,Breached,Rejected
A-129582,J-1059,U-79582,2025-01-09 19:17:00,,,,,,Dropped During AI Interview
A-129583,J-1107,U-79583,2025-01-02 14:42:00,2025-01-02 15:12:00,2025-01-02 15:31:00,2025-01-02 23:41:12,8.17,Breached,Rejected
A-129584,J-1049,U-79584,2025-03-13 07:45:00,2025-03-13 07:55:00,2025-03-13 08:10:00,2025-03-13 16:48:24,8.64,Breached,Rejected
A-129585,J-1014,U-79585,2025-02-18 17:38:00,2025-02-18 17:54:00,2025-02-18 18:13:00,2025-02-19 01:01:00,6.8,Breached,Rejected
A-129586,J-1121,U-79586,2025-01-06 23:15:00,2025-01-06 23:44:00,2025-01-07 00:03:00,2025-01-07 06:33:00,6.5,Met,Rejected
A-129587,J-1026,U-79587,2025-03-06 14:15:00,2025-03-06 14:23:00,2025-03-06 14:38:00,2025-03-06 18:27:12,3.82,Met,Rejected
A-129588,J-1094,U-79588,2025-01-08 12:12:00,2025-01-08 12:29:00,2025-01-08 12:44:00,2025-01-08 16:36:12,3.87,Met,Rejected
A-129589,J-1024,U-79589,2025-02-28 00:48:00,,,,,,Dropped During AI Interview
A-129590,J-1109,U-79590,2025-01-03 16:01:00,2025-01-03 16:28:00,2025-01-03 16:45:00,2025-01-03 23:07:48,6.38,Breached,Rejected
A-129591,J-1057,U-79591,2025-03-27 08:27:00,2025-03-27 08:33:00,2025-03-27 08:51:00,2025-03-27 17:37:48,8.78,Breached,Rejected
A-129592,J-1087,U-79592,2025-02-09 10:56:00,2025-02-09 11:06:00,2025-02-09 11:21:00,2025-02-09 20:42:00,9.35,Breached,Rejected
A-129593,J-1094,U-79593,2025-03-16 13:45:00,2025-03-16 14:05:00,2025-03-16 14:20:00,2025-03-16 16:50:00,2.5,Met,Rejected
A-129594,J-1057,U-79594,2025-02-11 07:16:00,2025-02-11 07:25:00,2025-02-11 07:45:00,2025-02-11 15:37:48,7.88,Breached,Rejected
A-129595,J-1009,U-79595,2025-01-02 09:41:00,2025-01-02 10:06:00,2025-01-02 10:21:00,2025-01-02 13:52:12,3.52,Met,Lost to Competitor
A-129596,J-1115,U-79596,2025-03-08 09:59:00,2025-03-08 10:27:00,2025-03-08 10:47:00,2025-03-08 17:28:24,6.69,Breached,Rejected
A-129597,J-1109,U-79597,2025-03-27 15:51:00,2025-03-27 16:11:00,2025-03-27 16:28:00,2025-03-27 22:36:24,6.14,Breached,Rejected
A-129598,J-1041,U-79598,2025-01-09 16:41:00,2025-01-09 16:51:00,2025-01-09 17:06:00,2025-01-09 20:15:36,3.16,Breached,Hired
A-129599,J-1072,U-79599,2025-03-08 06:42:00,2025-03-08 07:11:00,2025-03-08 07:31:00,2025-03-08 14:02:12,6.52,Breached,Rejected
A-129600,J-1121,U-79600,2025-01-03 15:52:00,2025-01-03 16:05:00,2025-01-03 16:23:00,2025-01-03 19:31:24,3.14,Met,Rejected
A-129601,J-1018,U-79601,2025-02-13 00:40:00,2025-02-13 00:57:00,2025-02-13 01:14:00,2025-02-13 07:51:48,6.63,Breached,Rejected
A-129602,J-1047,U-79602,2025-03-29 16:20:00,2025-03-29 16:37:00,2025-03-29 16:56:00,2025-03-30 02:26:36,9.51,Breached,Rejected
A-129603,J-1070,U-79603,2025-03-03 08:09:00,2025-03-03 08:23:00,2025-03-03 08:42:00,2025-03-03 10:01:12,1.32,Met,Hired
A-129604,J-1061,U-79604,2025-02-08 17:56:00,2025-02-08 18:03:00,2025-02-08 18:19:00,2025-02-09 02:14:12,7.92,Breached,Rejected
A-129605,J-1091,U-79605,2025-02-08 13:33:00,2025-02-08 13:54:00,2025-02-08 14:10:00,2025-02-08 14:47:12,0.62,Met,Hired
A-129606,J-1028,U-79606,2025-01-27 16:04:00,2025-01-27 16:29:00,2025-01-27 16:47:00,2025-01-27 18:26:00,1.65,Met,Hired
A-129607,J-1075,U-79607,2025-02-08 08:23:00,2025-02-08 08:52:00,2025-02-08 09:08:00,2025-02-08 18:51:12,9.72,Breached,Lost to Competitor
A-129608,J-1150,U-79608,2025-03-01 08:25:00,2025-03-01 08:51:00,2025-03-01 09:11:00,2025-03-01 14:06:12,4.92,Breached,Rejected
A-129609,J-1035,U-79609,2025-03-20 05:42:00,2025-03-20 06:03:00,2025-03-20 06:23:00,2025-03-20 13:53:00,7.5,Met,Rejected
A-129610,J-1046,U-79610,2025-01-25 13:49:00,2025-01-25 13:57:00,2025-01-25 14:16:00,2025-01-25 20:14:12,5.97,Met,Rejected
A-129611,J-1144,U-79611,2025-03-08 06:28:00,2025-03-08 06:34:00,2025-03-08 06:50:00,2025-03-08 13:35:36,6.76,Breached,Rejected
A-129612,J-1057,U-79612,2025-02-16 14:19:00,2025-02-16 14:26:00,2025-02-16 14:46:00,2025-02-16 23:37:36,8.86,Breached,Rejected
A-129613,J-1107,U-79613,2025-02-24 14:38:00,2025-02-24 15:06:00,2025-02-24 15:26:00,2025-02-24 23:20:00,7.9,Breached,Rejected
A-129614,J-1111,U-79614,2025-01-24 12:52:00,2025-01-24 13:11:00,2025-01-24 13:30:00,2025-01-24 16:15:00,2.75,Met,Hired
A-129615,J-1149,U-79615,2025-02-25 04:21:00,2025-02-25 04:47:00,2025-02-25 05:02:00,2025-02-25 09:18:48,4.28,Breached,Hired
A-129616,J-1137,U-79616,2025-03-06 07:37:00,2025-03-06 07:44:00,2025-03-06 08:02:00,2025-03-06 16:56:00,8.9,Breached,Rejected
A-129617,J-1025,U-79617,2025-02-27 11:33:00,2025-02-27 11:47:00,,,,,Dropped During AI Interview
A-129618,J-1006,U-79618,2025-01-30 14:59:00,2025-01-30 15:12:00,2025-01-30 15:32:00,2025-01-30 18:18:48,2.78,Met,Rejected
A-129619,J-1097,U-79619,2025-02-28 21:50:00,2025-02-28 21:58:00,2025-02-28 22:18:00,2025-03-01 00:10:48,1.88,Met,Hired
A-129620,J-1132,U-79620,2025-03-13 01:56:00,2025-03-13 02:23:00,2025-03-13 02:41:00,2025-03-13 03:31:24,0.84,Met,Rejected
A-129621,J-1046,U-79621,2025-03-30 14:48:00,2025-03-30 15:17:00,,,,,Dropped During AI Interview
A-129622,J-1097,U-79622,2025-02-21 21:25:00,2025-02-21 21:39:00,2025-02-21 21:56:00,2025-02-21 22:40:24,0.74,Met,Hired
A-129623,J-1120,U-79623,2025-02-22 06:02:00,2025-02-22 06:26:00,2025-02-22 06:45:00,2025-02-22 09:31:48,2.78,Met,Hired
A-129624,J-1020,U-79624,2025-03-08 03:27:00,,,,,,Dropped During AI Interview
A-129625,J-1063,U-79625,2025-03-28 09:38:00,2025-03-28 10:04:00,2025-03-28 10:19:00,2025-03-28 13:42:24,3.39,Met,Rejected
A-129626,J-1073,U-79626,2025-03-28 08:37:00,2025-03-28 08:46:00,2025-03-28 09:02:00,2025-03-28 11:50:00,2.8,Met,Rejected
A-129627,J-1131,U-79627,2025-03-27 04:36:00,2025-03-27 04:48:00,2025-03-27 05:05:00,2025-03-27 11:39:12,6.57,Breached,Hired
A-129628,J-1030,U-79628,2025-02-28 10:37:00,2025-02-28 10:50:00,,,,,Dropped During AI Interview
A-129629,J-1078,U-79629,2025-03-21 08:06:00,2025-03-21 08:31:00,2025-03-21 08:51:00,2025-03-21 09:35:24,0.74,Met,Hired
A-129630,J-1069,U-79630,2025-02-05 06:47:00,2025-02-05 07:14:00,2025-02-05 07:29:00,2025-02-05 09:45:48,2.28,Met,Rejected
A-129631,J-1033,U-79631,2025-02-12 05:27:00,2025-02-12 05:36:00,2025-02-12 05:56:00,2025-02-12 06:54:48,0.98,Met,Hired
A-129632,J-1056,U-79632,2025-02-18 13:23:00,2025-02-18 13:51:00,2025-02-18 14:10:00,2025-02-18 23:59:48,9.83,Breached,Lost to Competitor
A-129633,J-1009,U-79633,2025-01-01 06:17:00,2025-01-01 06:43:00,2025-01-01 06:58:00,2025-01-01 14:11:12,7.22,Breached,Rejected
A-129634,J-1058,U-79634,2025-03-24 05:26:00,2025-03-24 05:54:00,2025-03-24 06:12:00,2025-03-24 11:42:36,5.51,Breached,Hired
A-129635,J-1136,U-79635,2025-03-20 14:20:00,2025-03-20 14:37:00,2025-03-20 14:53:00,2025-03-21 00:41:36,9.81,Breached,Hired
A-129636,J-1023,U-79636,2025-01-10 07:30:00,2025-01-10 07:35:00,2025-01-10 07:50:00,2025-01-10 09:42:48,1.88,Met,Lost to Competitor
A-129637,J-1063,U-79637,2025-01-29 22:11:00,2025-01-29 22:37:00,2025-01-29 22:54:00,2025-01-30 02:21:00,3.45,Met,Rejected
A-129638,J-1104,U-79638,2025-02-27 06:58:00,2025-02-27 07:19:00,2025-02-27 07:34:00,2025-02-27 16:59:12,9.42,Breached,Lost to Competitor
A-129639,J-1114,U-79639,2025-02-16 07:05:00,2025-02-16 07:15:00,2025-02-16 07:34:00,2025-02-16 17:26:48,9.88,Breached,Rejected
A-129640,J-1107,U-79640,2025-01-02 20:22:00,2025-01-02 20:51:00,2025-01-02 21:09:00,2025-01-03 04:38:24,7.49,Breached,Rejected
A-129641,J-1057,U-79641,2025-03-20 09:36:00,2025-03-20 09:52:00,2025-03-20 10:12:00,2025-03-20 17:16:48,7.08,Breached,Rejected
A-129642,J-1020,U-79642,2025-03-24 23:50:00,2025-03-25 00:19:00,2025-03-25 00:36:00,2025-03-25 03:43:12,3.12,Breached,Hired
A-129643,J-1140,U-79643,2025-01-29 16:41:00,2025-01-29 16:58:00,2025-01-29 17:15:00,2025-01-30 02:40:12,9.42,Breached,Rejected
A-129644,J-1099,U-79644,2025-02-23 23:05:00,2025-02-23 23:20:00,2025-02-23 23:40:00,2025-02-24 05:22:00,5.7,Breached,Hired
A-129645,J-1101,U-79645,2025-02-21 03:43:00,2025-02-21 03:55:00,2025-02-21 04:11:00,2025-02-21 08:35:36,4.41,Breached,Rejected
A-129646,J-1080,U-79646,2025-01-20 07:15:00,2025-01-20 07:26:00,2025-01-20 07:46:00,2025-01-20 16:55:00,9.15,Breached,Rejected
A-129647,J-1136,U-79647,2025-02-23 15:32:00,2025-02-23 15:47:00,2025-02-23 16:05:00,2025-02-24 00:37:24,8.54,Breached,Rejected
A-129648,J-1105,U-79648,2025-02-05 12:51:00,2025-02-05 13:04:00,2025-02-05 13:20:00,2025-02-05 19:24:48,6.08,Met,Hired
A-129649,J-1089,U-79649,2025-01-27 08:15:00,2025-01-27 08:27:00,2025-01-27 08:47:00,2025-01-27 15:34:24,6.79,Met,Rejected
A-129650,J-1019,U-79650,2025-03-08 17:14:00,2025-03-08 17:29:00,2025-03-08 17:47:00,2025-03-08 20:05:00,2.3,Met,Hired
A-129651,J-1085,U-79651,2025-03-29 20:31:00,2025-03-29 20:49:00,,,,,Dropped During AI Interview
A-129652,J-1105,U-79652,2025-03-28 06:36:00,2025-03-28 06:46:00,2025-03-28 07:06:00,2025-03-28 08:42:36,1.61,Met,Hired
A-129653,J-1069,U-79653,2025-03-24 20:35:00,2025-03-24 20:41:00,2025-03-24 21:01:00,2025-03-24 22:41:12,1.67,Met,Rejected
A-129654,J-1085,U-79654,2025-03-01 12:46:00,2025-03-01 13:09:00,2025-03-01 13:25:00,2025-03-01 17:32:48,4.13,Breached,Hired
A-129655,J-1002,U-79655,2025-01-06 13:01:00,2025-01-06 13:15:00,,,,,Dropped During AI Interview
A-129656,J-1122,U-79656,2025-01-06 16:02:00,2025-01-06 16:07:00,2025-01-06 16:25:00,2025-01-06 18:58:36,2.56,Met,Rejected
A-129657,J-1056,U-79657,2025-01-17 20:46:00,2025-01-17 21:14:00,2025-01-17 21:31:00,2025-01-18 02:48:24,5.29,Met,Hired
A-129658,J-1029,U-79658,2025-03-13 17:10:00,,,,,,Dropped During AI Interview
A-129659,J-1051,U-79659,2025-02-03 18:45:00,2025-02-03 19:14:00,2025-02-03 19:30:00,2025-02-04 01:36:36,6.11,Met,Rejected
A-129660,J-1143,U-79660,2025-01-09 00:32:00,2025-01-09 00:56:00,2025-01-09 01:15:00,2025-01-09 06:49:12,5.57,Met,Hired
A-129661,J-1018,U-79661,2025-02-04 01:02:00,2025-02-04 01:15:00,2025-02-04 01:34:00,2025-02-04 08:16:00,6.7,Breached,Rejected
A-129662,J-1001,U-79662,2025-03-28 01:25:00,2025-03-28 01:35:00,2025-03-28 01:52:00,2025-03-28 07:10:00,5.3,Breached,Rejected
A-129663,J-1015,U-79663,2025-01-04 08:42:00,2025-01-04 09:02:00,2025-01-04 09:17:00,2025-01-04 17:06:48,7.83,Breached,Rejected
A-129664,J-1002,U-79664,2025-03-11 02:28:00,2025-03-11 02:39:00,2025-03-11 02:58:00,2025-03-11 05:40:00,2.7,Met,Rejected
A-129665,J-1058,U-79665,2025-02-12 04:38:00,2025-02-12 05:00:00,2025-02-12 05:19:00,2025-02-12 12:40:00,7.35,Breached,Lost to Competitor
A-129666,J-1112,U-79666,2025-02-18 01:14:00,2025-02-18 01:40:00,2025-02-18 02:00:00,2025-02-18 07:10:48,5.18,Breached,Hired
A-129667,J-1117,U-79667,2025-01-31 16:51:00,,,,,,Dropped During AI Interview
A-129668,J-1070,U-79668,2025-01-02 09:58:00,2025-01-02 10:04:00,2025-01-02 10:22:00,2025-01-02 14:02:12,3.67,Met,Rejected
A-129669,J-1140,U-79669,2025-03-12 09:01:00,2025-03-12 09:28:00,2025-03-12 09:46:00,2025-03-12 17:26:12,7.67,Met,Rejected
A-129670,J-1012,U-79670,2025-03-01 10:52:00,2025-03-01 11:08:00,2025-03-01 11:25:00,2025-03-01 14:39:24,3.24,Met,Hired
A-129671,J-1069,U-79671,2025-03-29 01:02:00,2025-03-29 01:30:00,2025-03-29 01:49:00,2025-03-29 05:52:36,4.06,Breached,Hired
A-129672,J-1056,U-79672,2025-03-05 02:49:00,2025-03-05 03:18:00,2025-03-05 03:35:00,2025-03-05 05:00:12,1.42,Met,Hired
A-129673,J-1143,U-79673,2025-03-09 13:26:00,2025-03-09 13:36:00,,,,,Dropped During AI Interview
A-129674,J-1062,U-79674,2025-02-24 13:54:00,2025-02-24 14:13:00,2025-02-24 14:31:00,2025-02-24 21:39:24,7.14,Breached,Rejected
A-129675,J-1059,U-79675,2025-03-13 01:12:00,2025-03-13 01:34:00,2025-03-13 01:50:00,2025-03-13 10:23:00,8.55,Breached,Lost to Competitor
A-129676,J-1108,U-79676,2025-01-16 16:08:00,,,,,,Dropped During AI Interview
