app_id,ai_goodness_score,match_reason,human_rating,is_false_positive
A-125011,61,Experience Match,4,0
A-125012,75,Experience Match,8,0
A-125013,72,Experience Match,6,0
A-125014,76,Experience Match,7,0
A-125017,68,Tech Stack Match,8,0
A-125018,81,Experience Match,8,0
A-125019,64,Communication,4,0
A-125020,100,SQL Skills,8,0
A-125021,88,SQL Skills,6,0
A-125022,67,Communication,7,0
A-125023,64,Tech Stack Match,5,0
A-125024,83,Experience Match,6,0
A-125025,42,SQL Skills,2,0
A-125026,55,SQL Skills,5,0
A-125027,88,Tech Stack Match,8,0
A-125028,61,Experience Match,8,0
A-125029,73,Communication,9,0
A-125030,40,Communication,5,0
A-125031,39,Communication,3,0
A-125032,53,Experience Match,3,0
A-125034,31,Tech Stack Match,3,0
A-125035,97,Experience Match,10,0
A-125036,85,Communication,8,0
A-125037,82,Experience Match,8,0
A-125038,42,Experience Match,2,0
A-125039,79,Tech Stack Match,6,0
A-125040,99,Communication,9,0
A-125042,63,SQL Skills,8,0
A-125043,96,Experience Match,10,0
A-125044,54,Experience Match,7,0
A-125046,50,Tech Stack Match,7,0
A-125047,88,Communication,6,0
A-125048,79,Tech Stack Match,6,0
A-125049,66,Communication,8,0
A-125050,94,Experience Match,8,0
A-125051,74,SQL Skills,7,0
A-125052,31,Experience Match,1,0
A-125053,43,Communication,5,0
A-125054,86,SQL Skills,10,0
A-125055,74,SQL Skills,9,0
A-125056,35,Tech Stack Match,1,0
A-125057,94,Tech Stack Match,7,0
A-125058,92,Tech Stack Match,10,0
A-125059,85,Tech Stack Match,10,0
A-125060,88,Experience Match,9,0
A-125062,56,SQL Skills,7,0
A-125064,32,Tech Stack Match,3,0
A-125065,82,SQL Skills,7,0
A-125066,97,Communication,10,0
A-125067,69,SQL Skills,4,0
A-125068,93,Tech Stack Match,7,0
A-125070,93,Tech Stack Match,10,0
A-125072,78,Tech Stack Match,8,0
A-125073,48,SQL Skills,6,0
A-125074,71,Experience Match,6,0
A-125075,89,SQL Skills,10,0
A-125077,52,Experience Match,5,0
A-125078,95,Communication,8,0
A-125079,68,Experience Match,4,0
A-125080,33,Experience Match,3,0
A-125081,70,Communication,9,0
A-125082,84,Experience Match,10,0
A-125083,75,SQL Skills,5,0
A-125084,91,Communication,7,0
A-125086,70,Tech Stack Match,7,0
A-125087,87,Experience Match,10,0
A-125088,94,SQL Skills,9,0
A-125090,63,Experience Match,6,0
A-125091,81,Experience Match,7,0
A-125092,98,Tech Stack Match,10,0
A-125093,76,Communication,9,0
A-125094,97,SQL Skills,10,0
A-125095,53,SQL Skills,7,0
A-125096,48,Tech Stack Match,4,0
A-125097,100,Tech Stack Match,10,0
A-125098,83,Experience Match,7,0
A-125100,30,Communication,4,0
A-125101,94,Experience Match,7,0
A-125102,80,SQL Skills,10,0
A-125103,67,SQL Skills,8,0
A-125104,68,Experience Match,4,0
A-125105,69,Experience Match,8,0
A-125106,75,Experience Match,7,0
A-125107,78,Tech Stack Match,6,0
A-125108,67,Tech Stack Match,4,0
A-125109,56,SQL Skills,6,0
A-125111,94,Communication,8,0
A-125112,83,SQL Skills,9,0
A-125113,31,Experience Match,4,0
A-125114,64,Experience Match,7,0
A-125115,83,Tech Stack Match,7,0
A-125118,52,Tech Stack Match,3,0
A-125119,74,Experience Match,6,0
A-125120,99,Communication,10,0
A-125121,94,Communication,10,0
A-125122,100,Experience Match,9,0
A-125124,62,Tech Stack Match,7,0
A-125125,69,Experience Match,6,0
A-125126,37,Communication,1,0
A-125127,57,Tech Stack Match,3,0
A-125129,93,SQL Skills,9,0
A-125130,62,Experience Match,5,0
A-125131,59,Experience Match,3,0
A-125132,67,Communication,5,0
A-125134,74,Experience Match,6,0
A-125136,87,SQL Skills,6,0
A-125137,64,Communication,4,0
A-125138,92,Communication,7,0
A-125140,64,SQL Skills,5,0
A-125141,35,SQL Skills,4,0
A-125142,61,Communication,8,0
A-125143,67,Experience Match,4,0
A-125144,77,SQL Skills,5,0
A-125146,51,SQL Skills,4,0
A-125147,33,Communication,1,0
A-125150,74,SQL Skills,7,0
A-125151,36,SQL Skills,3,0
A-125152,95,SQL Skills,10,0
A-125153,73,Experience Match,9,0
A-125154,70,Experience Match,9,0
A-125155,30,Experience Match,3,0
A-125156,77,Tech Stack Match,5,0
A-125157,75,Experience Match,6,0
A-125158,52,SQL Skills,7,0
A-125159,100,Experience Match,8,0
A-125161,71,Tech Stack Match,8,0
A-125162,63,Tech Stack Match,7,0
A-125164,63,Communication,4,0
A-125165,76,Experience Match,6,0
A-125166,71,Tech Stack Match,6,0
A-125167,52,Tech Stack Match,3,0
A-125168,96,Experience Match,10,0
A-125169,94,Communication,9,0
A-125170,57,Experience Match,6,0
A-125171,99,Tech Stack Match,8,0
A-125172,98,Experience Match,8,0
A-125173,95,Experience Match,7,0
A-125174,73,Communication,8,0
A-125175,55,Tech Stack Match,6,0
A-125176,33,Communication,3,0
A-125177,67,Communication,7,0
A-125178,64,Experience Match,4,0
A-125179,64,Tech Stack Match,8,0
A-125180,86,SQL Skills,7,0
A-125181,100,Communication,10,0
A-125182,53,SQL Skills,5,0
A-125183,62,SQL Skills,7,0
A-125184,67,SQL Skills,8,0
A-125185,93,Tech Stack Match,8,0
A-125186,99,SQL Skills,10,0
A-125187,38,Communication,3,0
A-125188,61,SQL Skills,5,0
A-125189,59,Tech Stack Match,5,0
A-125190,47,Experience Match,4,0
A-125191,67,SQL Skills,5,0
A-125192,97,Tech Stack Match,7,0
A-125193,68,Communication,7,0
A-125194,64,Tech Stack Match,4,0
A-125195,70,Communication,8,0
A-125196,87,SQL Skills,9,0
A-125197,99,Communication,9,0
A-125198,70,SQL Skills,6,0
A-125199,95,Experience Match,8,0
A-125200,97,SQL Skills,10,0
A-125201,78,Tech Stack Match,6,0
A-125202,31,SQL Skills,4,0
A-125203,30,Communication,3,0
A-125204,49,SQL Skills,6,0
A-125206,70,Tech Stack Match,8,0
A-125208,48,SQL Skills,4,0
A-125209,89,Tech Stack Match,7,0
A-125210,86,Communication,9,0
A-125211,72,Tech Stack Match,8,0
A-125212,50,SQL Skills,4,0
A-125213,98,Tech Stack Match,9,0
A-125214,84,SQL Skills,8,0
A-125215,93,SQL Skills,7,0
A-125217,60,Tech Stack Match,7,0
A-125218,51,Communication,4,0
A-125219,53,Tech Stack Match,7,0
A-125220,52,Experience Match,6,0
A-125222,63,Tech Stack Match,5,0
A-125223,98,Tech Stack Match,9,0
A-125224,74,SQL Skills,5,0
A-125225,67,Communication,4,0
A-125226,38,Communication,5,0
A-125227,88,Communication,6,0
A-125228,45,Experience Match,4,0
A-125229,92,SQL Skills,9,0
A-125230,55,SQL Skills,5,0
A-125231,30,SQL Skills,5,0
A-125232,67,Communication,5,0
A-125233,50,Communication,6,0
A-125234,56,Communication,3,0
A-125236,62,Experience Match,7,0
A-125237,46,Communication,4,0
A-125239,94,Tech Stack Match,7,0
A-125240,93,Experience Match,7,0
A-125241,38,Experience Match,4,0
A-125242,78,Experience Match,5,0
A-125244,60,Tech Stack Match,8,0
A-125245,84,Tech Stack Match,10,0
A-125247,59,Communication,7,0
A-125248,62,Communication,5,0
A-125249,98,SQL Skills,7,0
A-125250,90,SQL Skills,9,0
A-125252,46,Experience Match,4,0
A-125253,95,SQL Skills,7,0
A-125255,68,SQL Skills,7,0
A-125256,74,SQL Skills,8,0
A-125257,93,Experience Match,7,0
A-125258,41,Experience Match,5,0
A-125259,56,Experience Match,6,0
A-125260,88,Communication,9,0
A-125261,43,Experience Match,4,0
A-125262,56,Tech Stack Match,3,0
A-125263,95,SQL Skills,8,0
A-125264,55,SQL Skills,5,0
A-125265,79,Experience Match,5,0
A-125266,70,Experience Match,7,0
A-125267,38,Communication,2,0
A-125268,78,SQL Skills,8,0
A-125269,58,Tech Stack Match,6,0
A-125270,92,SQL Skills,10,0
A-125271,98,Communication,8,0
A-125272,95,Experience Match,9,0
A-125273,86,Tech Stack Match,10,0
A-125274,54,Communication,5,0
A-125279,43,SQL Skills,3,0
A-125280,83,Tech Stack Match,6,0
A-125282,39,SQL Skills,4,0
A-125283,97,Tech Stack Match,10,0
A-125285,91,Experience Match,10,0
A-125286,94,SQL Skills,10,0
A-125287,75,Communication,6,0
A-125288,58,Tech Stack Match,6,0
A-125289,99,Tech Stack Match,9,0
A-125290,58,SQL Skills,4,0
A-125291,77,Experience Match,6,0
A-125292,91,SQL Skills,10,0
A-125293,98,Experience Match,8,0
A-125294,49,SQL Skills,2,0
A-125295,92,SQL Skills,10,0
A-125296,90,Experience Match,10,0
A-125297,57,Communication,4,0
A-125298,77,Communication,6,0
A-125299,47,SQL Skills,5,0
A-125300,83,Tech Stack Match,8,0
A-125301,98,Experience Match,7,0
A-125302,67,Tech Stack Match,5,0
A-125303,61,Experience Match,7,0
A-125304,61,SQL Skills,7,0
A-125305,35,Tech Stack Match,2,0
A-125306,87,Communication,6,0
A-125308,66,Experience Match,7,0
A-125309,40,Communication,4,0
A-125310,79,SQL Skills,7,0
A-125312,48,Experience Match,6,0
A-125314,90,Tech Stack Match,7,0
A-125315,93,Experience Match,10,0
A-125316,54,SQL Skills,7,0
A-125317,73,Experience Match,8,0
A-125318,91,Tech Stack Match,8,0
A-125319,63,SQL Skills,4,0
A-125321,95,Communication,8,0
A-125322,99,Communication,8,0
A-125323,45,Experience Match,3,0
A-125324,81,Experience Match,8,0
A-125325,92,Experience Match,10,0
A-125326,99,Communication,10,0
A-125327,95,Experience Match,10,0
A-125328,60,Experience Match,7,0
A-125329,38,SQL Skills,2,0
A-125330,90,Communication,7,0
A-125331,83,SQL Skills,9,0
A-125333,93,Communication,10,0
A-125335,66,Experience Match,4,0
A-125336,59,Tech Stack Match,4,0
A-125337,51,Communication,7,0
A-125338,53,Communication,5,0
A-125339,40,Communication,6,0
A-125341,87,SQL Skills,10,0
A-125342,59,Tech Stack Match,4,0
A-125343,51,Tech Stack Match,4,0
A-125344,79,Tech Stack Match,7,0
A-125345,76,Tech Stack Match,9,0
A-125346,96,Communication,7,0
A-125347,72,Communication,8,0
A-125348,55,Tech Stack Match,3,0
A-125349,93,Communication,9,0
A-125351,66,SQL Skills,6,0
A-125353,54,Communication,3,0
A-125354,96,SQL Skills,9,0
A-125356,65,Experience Match,6,0
A-125357,69,Experience Match,6,0
A-125358,72,Tech Stack Match,5,0
A-125359,66,SQL Skills,7,0
A-125360,94,Tech Stack Match,7,0
A-125361,67,Communication,6,0
A-125362,74,Communication,9,0
A-125363,64,Communication,8,0
A-125365,52,Communication,5,0
A-125366,90,Experience Match,7,0
A-125367,70,Communication,9,0
A-125369,60,Experience Match,6,0
A-125370,81,Communication,9,0
A-125371,41,Experience Match,2,0
A-125372,76,Tech Stack Match,6,0
A-125373,77,Communication,5,0
A-125375,75,SQL Skills,5,0
A-125376,42,Experience Match,3,0
A-125377,55,Tech Stack Match,6,0
A-125380,61,Experience Match,5,0
A-125381,100,Tech Stack Match,9,0
A-125382,79,Communication,8,0
A-125383,95,Communication,8,0
A-125384,69,Communication,7,0
A-125385,66,Communication,5,0
A-125386,70,Experience Match,5,0
A-125387,58,Experience Match,4,0
A-125388,92,Tech Stack Match,10,0
A-125389,99,SQL Skills,10,0
A-125390,60,Experience Match,5,0
A-125391,94,Communication,9,0
A-125392,36,Communication,5,0
A-125394,73,Tech Stack Match,5,0
A-125396,93,Experience Match,8,0
A-125398,44,Experience Match,4,0
A-125399,53,Experience Match,4,0
A-125401,83,Experience Match,10,0
A-125402,45,Experience Match,5,0
A-125403,83,Communication,8,0
A-125404,64,Tech Stack Match,8,0
A-125405,41,Tech Stack Match,6,0
A-125406,61,Tech Stack Match,4,0
A-125407,59,Tech Stack Match,3,0
A-125408,94,Tech Stack Match,10,0
A-125409,81,Communication,9,0
A-125411,72,Communication,9,0
A-125412,62,SQL Skills,8,0
A-125413,57,Tech Stack Match,5,0
A-125415,88,Experience Match,6,0
A-125416,63,SQL Skills,5,0
A-125417,84,Tech Stack Match,8,0
A-125419,39,Tech Stack Match,3,0
A-125420,30,Experience Match,3,0
A-125421,50,Tech Stack Match,5,0
A-125422,32,Tech Stack Match,4,0
A-125423,73,Tech Stack Match,5,0
A-125424,93,Tech Stack Match,10,0
A-125425,72,Tech Stack Match,9,0
A-125426,61,SQL Skills,8,0
A-125427,85,SQL Skills,8,0
A-125428,82,SQL Skills,7,0
A-125429,47,Experience Match,2,0
A-125431,37,Tech Stack Match,1,0
A-125433,40,Communication,3,0
A-125434,70,Communication,8,0
A-125435,61,Experience Match,8,0
A-125436,30,SQL Skills,3,0
A-125437,35,SQL Skills,4,0
A-125438,95,Experience Match,8,0
A-125439,92,Communication,10,0
A-125441,79,Experience Match,7,0
A-125442,86,SQL Skills,9,0
A-125443,50,Tech Stack Match,6,0
A-125444,47,Tech Stack Match,6,0
A-125445,57,Communication,3,0
A-125446,51,SQL Skills,3,0
A-125447,71,SQL Skills,5,0
A-125449,38,Experience Match,2,0
A-125450,44,Communication,4,0
A-125452,38,Experience Match,3,0
A-125454,59,SQL Skills,7,0
A-125455,89,Experience Match,8,0
A-125456,85,SQL Skills,6,0
A-125457,79,Tech Stack Match,8,0
A-125458,100,Tech Stack Match,10,0
A-125459,83,Communication,9,0
A-125460,65,Tech Stack Match,5,0
A-125461,92,Tech Stack Match,10,0
A-125462,89,Experience Match,7,0
A-125463,59,Communication,7,0
A-125465,98,Communication,9,0
A-125466,90,Tech Stack Match,10,0
A-125467,46,SQL Skills,3,0
A-125468,68,Communication,8,0
A-125469,99,Tech Stack Match,7,0
A-125470,60,Communication,8,0
A-125471,85,SQL Skills,10,0
A-125472,91,Tech Stack Match,9,0
A-125473,48,Communication,4,0
A-125474,34,Experience Match,4,0
A-125475,61,Communication,7,0
A-125476,37,Communication,2,0
A-125477,82,Communication,9,0
A-125478,76,Tech Stack Match,8,0
A-125479,100,Communication,8,0
A-125480,60,Tech Stack Match,5,0
A-125481,60,Experience Match,4,0
A-125482,33,Communication,5,0
A-125483,46,Communication,2,0
A-125484,88,SQL Skills,10,0
A-125485,58,Communication,5,0
A-125486,77,Communication,9,0
A-125487,84,Experience Match,8,0
A-125488,68,Experience Match,4,0
A-125489,91,SQL Skills,10,0
A-125490,32,Tech Stack Match,4,0
A-125491,39,Experience Match,5,0
A-125493,91,Experience Match,9,0
A-125494,52,Communication,6,0
A-125496,76,Experience Match,7,0
A-125497,70,Tech Stack Match,9,0
A-125498,73,SQL Skills,6,0
A-125499,67,Tech Stack Match,4,0
A-125500,45,Tech Stack Match,6,0
A-125501,60,Tech Stack Match,8,0
A-125503,97,Communication,8,0
A-125504,31,Experience Match,2,0
A-125505,100,SQL Skills,10,0
A-125506,90,Experience Match,8,0
A-125507,72,SQL Skills,5,0
A-125508,73,Communication,8,0
A-125509,47,Experience Match,4,0
A-125510,64,Communication,8,0
A-125511,66,Experience Match,5,0
A-125512,93,Experience Match,10,0
A-125513,73,Communication,5,0
A-125514,95,Experience Match,10,0
A-125515,86,SQL Skills,8,0
A-125516,49,Tech Stack Match,2,0
A-125517,97,SQL Skills,10,0
A-125518,55,Communication,5,0
A-125519,100,Tech Stack Match,8,0
A-125521,52,Tech Stack Match,5,0
A-125522,79,Experience Match,6,0
A-125523,82,SQL Skills,6,0
A-125524,48,Tech Stack Match,6,0
A-125527,91,Tech Stack Match,9,0
A-125528,47,Communication,5,0
A-125529,44,Experience Match,2,0
A-125530,69,Communication,5,0
A-125531,82,SQL Skills,7,0
A-125532,87,Tech Stack Match,9,0
A-125533,61,SQL Skills,7,0
A-125534,97,SQL Skills,10,0
A-125535,86,Tech Stack Match,8,0
A-125536,37,Communication,2,0
A-125537,68,Tech Stack Match,7,0
A-125538,90,Communication,10,0
A-125539,99,SQL Skills,7,0
A-125540,92,SQL Skills,9,0
A-125541,84,Tech Stack Match,7,0
A-125542,34,SQL Skills,3,0
A-125544,61,Tech Stack Match,6,0
A-125545,63,Tech Stack Match,8,0
A-125546,42,SQL Skills,6,0
A-125547,95,Experience Match,8,0
A-125548,96,Experience Match,10,0
A-125549,61,Communication,5,0
A-125550,62,Communication,6,0
A-125551,85,Experience Match,7,0
A-125552,43,SQL Skills,3,0
A-125553,87,Experience Match,7,0
A-125554,40,Communication,2,0
A-125555,78,SQL Skills,9,0
A-125561,55,Tech Stack Match,6,0
A-125562,55,Tech Stack Match,4,0
A-125563,36,SQL Skills,2,0
A-125565,78,Tech Stack Match,8,0
A-125566,92,Communication,7,0
A-125567,43,Experience Match,5,0
A-125568,96,SQL Skills,9,0
A-125569,94,SQL Skills,10,0
A-125570,92,SQL Skills,10,0
A-125571,82,SQL Skills,10,0
A-125572,85,Tech Stack Match,7,0
A-125573,94,Experience Match,9,0
A-125574,46,SQL Skills,6,0
A-125577,86,Experience Match,7,0
A-125578,62,Tech Stack Match,6,0
A-125579,38,Communication,4,0
A-125580,88,SQL Skills,9,0
A-125581,49,Experience Match,4,0
A-125582,94,Tech Stack Match,10,0
A-125583,81,SQL Skills,10,0
A-125584,80,Experience Match,10,0
A-125585,94,Tech Stack Match,7,0
A-125586,81,Experience Match,10,0
A-125587,72,SQL Skills,5,0
A-125588,43,Experience Match,3,0
A-125590,37,SQL Skills,5,0
A-125591,69,SQL Skills,4,0
A-125592,71,Experience Match,9,0
A-125593,99,Communication,10,0
A-125595,59,Tech Stack Match,3,0
A-125596,52,Tech Stack Match,6,0
A-125597,86,SQL Skills,6,0
A-125598,95,Experience Match,7,0
A-125599,96,Tech Stack Match,10,0
A-125600,100,Tech Stack Match,10,0
A-125601,50,Experience Match,5,0
A-125604,59,Communication,5,0
A-125605,81,Tech Stack Match,7,0
A-125606,32,Communication,4,0
A-125607,49,Communication,2,0
A-125609,39,Communication,1,0
A-125612,33,Communication,2,0
A-125613,60,Experience Match,4,0
A-125614,63,Tech Stack Match,5,0
A-125615,42,SQL Skills,5,0
A-125616,75,Communication,9,0
A-125617,97,Experience Match,10,0
A-125618,31,Experience Match,5,0
A-125619,59,Tech Stack Match,3,0
A-125620,58,Tech Stack Match,6,0
A-125621,81,Communication,10,0
A-125622,87,Communication,9,0
A-125623,36,Tech Stack Match,2,0
A-125624,32,Experience Match,4,0
A-125626,45,SQL Skills,4,0
A-125627,40,Experience Match,5,0
A-125628,62,SQL Skills,6,0
A-125629,59,Experience Match,7,0
A-125630,55,Experience Match,4,0
A-125633,74,Experience Match,6,0
A-125635,83,SQL Skills,8,0
A-125636,51,Tech Stack Match,7,0
A-125637,65,Experience Match,4,0
A-125639,92,Tech Stack Match,10,0
A-125640,94,Tech Stack Match,10,0
A-125641,63,SQL Skills,7,0
A-125643,69,Experience Match,6,0
A-125644,100,Communication,8,0
A-125645,76,Communication,7,0
A-125647,66,Tech Stack Match,8,0
A-125648,36,Communication,3,0
A-125649,45,Communication,2,0
A-125650,44,Experience Match,3,0
A-125652,83,SQL Skills,7,0
A-125653,97,SQL Skills,10,0
A-125655,75,Communication,9,0
A-125656,64,Communication,5,0
A-125657,93,Tech Stack Match,10,0
A-125658,30,Tech Stack Match,3,0
A-125659,54,SQL Skills,3,0
A-125660,94,Tech Stack Match,8,0
A-125662,47,Experience Match,2,0
A-125663,34,SQL Skills,5,0
A-125665,90,Experience Match,7,0
A-125666,43,SQL Skills,4,0
A-125668,38,Experience Match,3,0
A-125669,45,Experience Match,2,0
A-125670,39,SQL Skills,2,0
A-125671,67,Experience Match,6,0
A-125673,76,Experience Match,7,0
A-125674,97,Tech Stack Match,10,0
A-125675,91,Experience Match,9,0
A-125676,97,Experience Match,8,0
A-125677,84,Experience Match,7,0
A-125678,42,Experience Match,4,0
A-125679,86,Experience Match,10,0
A-125681,50,Experience Match,3,0
A-125682,48,Tech Stack Match,5,0
A-125683,41,Communication,4,0
A-125684,78,Tech Stack Match,5,0
A-125685,88,Communication,9,0
A-125686,30,Tech Stack Match,5,0
A-125688,64,Tech Stack Match,4,0
A-125689,89,Experience Match,7,0
A-125690,72,Tech Stack Match,5,0
A-125691,78,SQL Skills,5,0
A-125692,36,Communication,1,0
A-125693,95,Tech Stack Match,10,0
A-125694,76,Communication,5,0
A-125697,42,SQL Skills,5,0
A-125698,66,Experience Match,5,0
A-125699,74,Communication,7,0
A-125700,58,Experience Match,7,0
A-125701,90,Experience Match,7,0
A-125702,83,Communication,7,0
A-125703,46,Experience Match,2,0
A-125705,94,SQL Skills,9,0
A-125706,63,SQL Skills,8,0
A-125707,56,Communication,4,0
A-125708,85,Experience Match,8,0
A-125710,90,SQL Skills,7,0
A-125711,63,Communication,8,0
A-125712,58,Experience Match,5,0
A-125713,83,Communication,7,0
A-125714,74,Communication,6,0
A-125715,39,Communication,1,0
A-125717,50,SQL Skills,4,0
A-125721,80,Communication,8,0
A-125722,52,SQL Skills,7,0
A-125724,83,Tech Stack Match,9,0
A-125725,92,SQL Skills,10,0
A-125726,65,SQL Skills,4,0
A-125727,32,Communication,3,0
A-125728,93,Experience Match,8,0
A-125729,45,SQL Skills,4,0
A-125730,86,Tech Stack Match,8,0
A-125732,88,SQL Skills,9,0
A-125733,98,Tech Stack Match,8,0
A-125734,95,Experience Match,10,0
A-125735,65,SQL Skills,8,0
A-125736,93,Tech Stack Match,9,0
A-125737,36,Experience Match,5,0
A-125739,70,Communication,5,0
A-125740,98,Tech Stack Match,9,0
A-125741,49,Tech Stack Match,4,0
A-125742,85,SQL Skills,8,0
A-125743,67,Experience Match,5,0
A-125744,65,SQL Skills,5,0
A-125745,84,Communication,6,0
A-125746,100,SQL Skills,10,0
A-125747,36,Experience Match,5,0
A-125748,92,Communication,9,0
A-125750,71,SQL Skills,7,0
A-125751,96,Tech Stack Match,10,0
A-125752,69,SQL Skills,8,0
A-125754,50,Communication,3,0
A-125755,56,Communication,3,0
A-125756,61,Tech Stack Match,5,0
A-125757,31,Tech Stack Match,5,0
A-125758,60,SQL Skills,6,0
A-125759,85,SQL Skills,7,0
A-125760,45,Experience Match,4,0
A-125761,58,Communication,7,0
A-125762,51,Tech Stack Match,4,0
A-125763,90,Tech Stack Match,10,0
A-125764,46,Experience Match,2,0
A-125766,100,Communication,10,0
A-125767,82,Tech Stack Match,9,0
A-125768,53,SQL Skills,3,0
A-125769,43,Communication,4,0
A-125771,78,Communication,5,0
A-125773,66,Communication,6,0
A-125775,76,Communication,7,0
A-125776,97,SQL Skills,10,0
A-125777,93,Communication,10,0
A-125778,56,SQL Skills,5,0
A-125779,80,Communication,9,0
A-125780,42,Tech Stack Match,2,0
A-125781,56,SQL Skills,3,0
A-125782,41,SQL Skills,3,0
A-125785,66,SQL Skills,5,0
A-125786,52,Tech Stack Match,3,0
A-125787,36,SQL Skills,4,0
A-125788,80,Experience Match,8,0
A-125789,46,Tech Stack Match,4,0
A-125790,49,SQL Skills,4,0
A-125791,69,Experience Match,7,0
A-125792,85,Communication,6,0
A-125793,75,Experience Match,8,0
A-125794,59,Tech Stack Match,7,0
A-125796,42,Communication,2,0
A-125797,100,Tech Stack Match,10,0
